Groups,model,RMSD,RMSD_rank,DI,DI_rank,INF_all,INF_all_rank,INF_wc,INF_wc_rank,INF_nwc,INF_nwc_rank,INF_stack,INF_stack_rank,clash,clash_rank,MCQ,MCQ_rank,TM,TM_rank,GDT,GDT_rank,p-value,solution,PZ,RMSD_minus,complete_name,ares_id,ares_score,complete_model,Lddt_score,Lddt_rank
Bujnicki,2,13.871,65,19.04,62,0.728,39,0.906,49,-1.0,65,0.673,51,0.0,1,20.6,58,0.301,36,0.0,1,5.979e-08,0,PZ34,-13.871,PZ34_Bujnicki_2,PZ34_Bujnicki_2,6.5014882,PZ34_Bujnicki_2,0.5326051960595942,67
RNAComposer,4,13.942,66,20.572,72,0.678,88,0.9,51,-1.0,65,0.602,93,6.85,81,21.222,62,0.271,67,0.0,1,7.424e-08,0,PZ34,-13.942,PZ34_RNAComposer_4,PZ34_RNAComposer_4,7.8558812,PZ34_RNAComposer_4,0.531767833867341,68
Chen,2,14.104,67,19.586,65,0.72,53,0.95,2,-1.0,65,0.648,72,0.0,1,19.779,51,0.341,9,0.0,1,1.204e-07,0,PZ34,-14.104,PZ34_Chen_2,PZ34_Chen_2,6.6751304,PZ34_Chen_2,0.5256544407459145,72
SimRNA,1,14.25,68,19.487,64,0.731,33,0.923,27,-1.0,65,0.669,52,139.26,101,25.276,94,0.272,65,0.0,1,1.854e-07,0,PZ34,-14.25,PZ34_SimRNA_1,PZ34_SimRNA_1,7.2908792,PZ34_SimRNA_1,0.5198604136699053,73
Chen,5,14.322,69,19.8,67,0.723,45,0.923,27,-1.0,65,0.661,64,0.0,1,18.538,34,0.314,24,0.0,1,2.288e-07,0,PZ34,-14.322,PZ34_Chen_5,PZ34_Chen_5,7.2573519,PZ34_Chen_5,0.5265748900394145,71
Das,6,14.328,70,21.079,74,0.68,86,0.949,9,0.0,1,0.625,86,5.48,64,23.803,83,0.245,86,0.0,1,2.325e-07,0,PZ34,-14.328,PZ34_Das_6,PZ34_Das_6,6.5368385,PZ34_Das_6,0.4904735445476686,89
SWMapo,7,14.328,70,21.079,74,0.68,86,0.949,9,0.0,1,0.625,86,5.48,64,23.803,83,0.245,86,0.0,1,2.325e-07,0,PZ34,-14.328,PZ34_SWMapo_7,PZ34_SWMapo_7,6.5368385,PZ34_SWMapo_7,0.4904735445476686,89
ARESgua,4,14.373,72,19.323,63,0.744,19,0.923,27,0.0,1,0.709,17,8.22,89,17.377,17,0.285,54,0.0,1,2.65e-07,0,PZ34,-14.373,PZ34_ARESgua_4,PZ34_ARESgua_4,5.8540516,PZ34_ARESgua_4,0.5766063073495734,13
ARESapo,3,14.67,73,19.723,66,0.744,19,0.949,9,0.0,1,0.703,22,5.48,64,17.724,21,0.355,7,0.0,1,6.179e-07,0,PZ34,-14.67,PZ34_ARESapo_3,PZ34_ARESapo_3,5.7441359,PZ34_ARESapo_3,0.5724156016804366,18
FARFAR2apo,3,14.77,74,20.347,71,0.726,41,0.923,27,0.0,1,0.691,35,1.37,26,17.156,12,0.302,35,0.0,1,8.16e-07,0,PZ34,-14.77,PZ34_FARFAR2apo_3,PZ34_FARFAR2apo_3,6.4220939,PZ34_FARFAR2apo_3,0.5652545321417258,24
Nithin,2,14.803,75,23.827,86,0.621,100,0.813,96,0.0,1,0.57,97,0.0,1,22.304,73,0.239,93,0.0,1,8.925e-07,0,PZ34,-14.803,PZ34_Nithin_2,PZ34_Nithin_2,8.5026684,PZ34_Nithin_2,0.4853234425063224,92
FARFAR2gua,7,14.911,76,20.104,69,0.742,23,0.878,71,0.0,1,0.72,8,5.48,64,15.89,3,0.265,72,0.0,1,1.201e-06,0,PZ34,-14.911,PZ34_FARFAR2gua_7,PZ34_FARFAR2gua_7,6.2393613,PZ34_FARFAR2gua_7,0.5630514257227279,29
SWMapo,6,15.181,77,21.922,80,0.692,77,0.9,51,0.0,1,0.656,68,7.31,84,24.834,91,0.248,83,0.0,1,2.483e-06,0,PZ34,-15.181,PZ34_SWMapo_6,PZ34_SWMapo_6,7.4170437,PZ34_SWMapo_6,0.5030261880157242,85
Nithin,1,15.184,78,24.239,88,0.626,99,0.738,98,-1.0,65,0.595,95,0.0,1,22.703,75,0.255,77,0.0,1,2.503e-06,0,PZ34,-15.184,PZ34_Nithin_1,PZ34_Nithin_1,8.4694519,PZ34_Nithin_1,0.4920470065275304,88
Das,7,15.401,79,21.835,78,0.705,66,0.923,27,0.0,1,0.667,56,4.11,50,23.818,85,0.224,99,0.0,1,4.42e-06,0,PZ34,-15.401,PZ34_Das_7,PZ34_Das_7,7.502737,PZ34_Das_7,0.5140339306949717,79
SWMapo,9,15.401,79,21.835,78,0.705,66,0.923,27,0.0,1,0.667,56,4.11,50,23.818,85,0.224,99,0.0,1,4.42e-06,0,PZ34,-15.401,PZ34_SWMapo_9,PZ34_SWMapo_9,7.502737,PZ34_SWMapo_9,0.5140339306949717,79
SWMapo,10,15.546,81,21.374,76,0.727,40,0.949,9,0.0,1,0.685,40,5.94,75,23.488,81,0.256,76,0.0,1,6.403e-06,0,PZ34,-15.546,PZ34_SWMapo_10,PZ34_SWMapo_10,6.9900985,PZ34_SWMapo_10,0.5100197851159844,83
Das,5,15.725,82,22.168,81,0.709,61,0.923,27,0.0,1,0.668,53,6.85,81,22.723,76,0.25,80,0.0,1,1.005e-05,0,PZ34,-15.725,PZ34_Das_5,PZ34_Das_5,7.4247985,PZ34_Das_5,0.5139884924364773,81
SWMapo,8,15.725,82,22.168,81,0.709,61,0.923,27,0.0,1,0.668,53,6.85,81,22.723,76,0.25,80,0.0,1,1.005e-05,0,PZ34,-15.725,PZ34_SWMapo_8,PZ34_SWMapo_8,7.4247985,PZ34_SWMapo_8,0.5139884924364773,81
Szachniuk,2,15.757,84,22.488,84,0.701,72,0.923,27,-1.0,65,0.629,83,6.4,80,24.615,90,0.249,82,0.0,1,1.088e-05,0,PZ34,-15.757,PZ34_Szachniuk_2,PZ34_Szachniuk_2,8.2214441,PZ34_Szachniuk_2,0.5437012187839164,58
RNAComposer,2,15.925,85,21.037,73,0.757,7,0.95,2,-1.0,65,0.698,31,9.59,94,19.346,45,0.259,75,0.0,1,1.643e-05,0,PZ34,-15.925,PZ34_RNAComposer_2,PZ34_RNAComposer_2,7.7869272,PZ34_RNAComposer_2,0.572881668388993,17
Szachniuk,5,16.425,86,22.719,85,0.723,45,0.949,9,-1.0,65,0.645,73,5.94,75,24.981,93,0.254,78,0.0,1,5.334e-05,0,PZ34,-16.425,PZ34_Szachniuk_5,PZ34_Szachniuk_5,8.203558,PZ34_Szachniuk_5,0.55788055190607,35
Xiao,5,16.811,87,22.443,83,0.749,17,0.894,68,-1.0,65,0.71,16,11.88,95,26.618,95,0.228,97,0.0,1,0.0001257,0,PZ34,-16.811,PZ34_Xiao_5,PZ34_Xiao_5,8.8262005,PZ34_Xiao_5,0.5150037129548369,77
Xiao,4,17.008,88,26.883,94,0.633,97,0.837,94,-1.0,65,0.567,99,0.46,21,29.513,98,0.235,94,0.0,1,0.0001918,0,PZ34,-17.008,PZ34_Xiao_4,PZ34_Xiao_4,9.3618679,PZ34_Xiao_4,0.4719464192055834,96
Chen,8,17.229,89,24.378,89,0.707,64,0.858,84,0.0,1,0.667,56,0.0,1,24.878,92,0.269,68,0.0,1,0.0003034,0,PZ34,-17.229,PZ34_Chen_8,PZ34_Chen_8,7.2353587,PZ34_Chen_8,0.5149634676401705,78
Chen,7,17.27,90,26.423,93,0.654,94,0.878,71,0.0,1,0.593,96,0.0,1,21.528,68,0.252,79,0.0,1,0.0003303,0,PZ34,-17.27,PZ34_Chen_7,PZ34_Chen_7,7.2681179,PZ34_Chen_7,0.50983673384605,84
Nithin,4,17.324,91,29.238,100,0.593,101,0.738,98,0.0,1,0.56,100,0.0,1,21.525,67,0.245,86,0.0,1,0.0003683,0,PZ34,-17.324,PZ34_Nithin_4,PZ34_Nithin_4,8.2208405,PZ34_Nithin_4,0.4482146659119588,101
Xiao,1,17.477,92,24.085,87,0.726,41,0.837,94,-1.0,65,0.702,30,2.28,32,34.579,99,0.229,96,0.0,1,0.0004997,0,PZ34,-17.477,PZ34_Xiao_1,PZ34_Xiao_1,9.1118431,PZ34_Xiao_1,0.4753283238735206,95
Chen,10,17.833,93,27.869,98,0.64,96,0.923,27,0.0,1,0.556,101,0.0,1,20.814,61,0.24,91,0.0,1,0.0009907,0,PZ34,-17.833,PZ34_Chen_10,PZ34_Chen_10,8.0146503,PZ34_Chen_10,0.4871552534416235,91
Xiao,3,17.848,94,25.643,91,0.696,76,0.894,68,-1.0,65,0.632,80,0.46,21,35.307,100,0.241,90,0.0,1,0.00102,0,PZ34,-17.848,PZ34_Xiao_3,PZ34_Xiao_3,9.4929962,PZ34_Xiao_3,0.4649995585997746,97
SWMapo,5,18.083,95,24.762,90,0.73,35,0.949,9,0.0,1,0.686,38,8.22,89,22.57,74,0.272,65,0.0,1,0.001568,0,PZ34,-18.083,PZ34_SWMapo_5,PZ34_SWMapo_5,7.4733887,PZ34_SWMapo_5,0.5398947909580462,61
Szachniuk,4,18.154,96,25.839,92,0.703,70,0.923,27,0.0,1,0.636,76,11.88,95,27.556,97,0.292,47,0.0,1,0.001781,0,PZ34,-18.154,PZ34_Szachniuk_4,PZ34_Szachniuk_4,7.4759984,PZ34_Szachniuk_4,0.5196488012089173,74
Xiao,2,18.43,97,26.956,95,0.684,84,0.866,82,-1.0,65,0.63,82,0.91,25,37.365,101,0.245,86,0.0,1,0.002879,0,PZ34,-18.43,PZ34_Xiao_2,PZ34_Xiao_2,8.9189167,PZ34_Xiao_2,0.4830320560422498,94
Chen,9,18.686,98,27.259,96,0.686,82,0.878,71,0.0,1,0.635,77,0.46,21,19.558,49,0.24,91,0.0,1,0.004413,0,PZ34,-18.686,PZ34_Chen_9,PZ34_Chen_9,7.4114881,PZ34_Chen_9,0.4928622987085149,87
Bujnicki,3,18.874,99,27.848,97,0.678,88,0.843,89,-1.0,65,0.629,83,0.0,1,23.234,80,0.246,85,0.0,1,0.005956,0,PZ34,-18.874,PZ34_Bujnicki_3,PZ34_Bujnicki_3,7.8320851,PZ34_Bujnicki_3,0.4594950381421724,99
Bujnicki,4,19.172,100,28.891,99,0.664,93,0.843,89,-1.0,65,0.609,92,0.46,21,23.573,82,0.248,83,0.0,1,0.00942,0,PZ34,-19.172,PZ34_Bujnicki_4,PZ34_Bujnicki_4,8.3959789,PZ34_Bujnicki_4,0.4605790651662521,98
Dokholyan,1,21.255,101,32.917,101,0.646,95,0.866,82,-1.0,65,0.569,98,0.0,1,27.25,96,0.233,95,0.0,1,0.1167,0,PZ34,-21.255,PZ34_Dokholyan_1,PZ34_Dokholyan_1,9.5671978,PZ34_Dokholyan_1,0.453369960897133,100
Bujnicki,3,5.982,1,7.899,1,0.757,11,0.854,3,-1.0,1,0.729,20,27.55,35,22.576,5,0.397,7,0.0,1,0.0,0,PZ35,-5.982,PZ35_Bujnicki_3,PZ35_Bujnicki_3,7.7325463,PZ35_Bujnicki_3,0.6873212394442777,1
Chen,5,6.498,2,8.284,2,0.784,5,0.836,8,-1.0,1,0.766,3,0.0,1,22.485,3,0.41,5,0.0,1,0.0,0,PZ35,-6.498,PZ35_Chen_5,PZ35_Chen_5,8.2871523,PZ35_Chen_5,0.6747888855535984,6
Chen,7,6.556,3,8.357,4,0.784,5,0.836,8,-1.0,1,0.766,3,0.0,1,22.628,7,0.404,6,0.0,1,0.0,0,PZ35,-6.556,PZ35_Chen_7,PZ35_Chen_7,8.3454704,PZ35_Chen_7,0.6763931287982193,5
Chen,9,6.601,4,8.45,6,0.781,7,0.854,3,-1.0,1,0.755,11,0.0,1,22.609,6,0.419,1,0.0,1,0.0,0,PZ35,-6.601,PZ35_Chen_9,PZ35_Chen_9,8.3349056,PZ35_Chen_9,0.6771718876548314,4
Chen,2,6.646,5,8.417,5,0.79,3,0.854,3,-1.0,1,0.766,3,0.0,1,23.472,11,0.416,2,0.0,1,0.0,0,PZ35,-6.646,PZ35_Chen_2,PZ35_Chen_2,8.3369331,PZ35_Chen_2,0.6722444679802677,7
Chen,4,6.657,6,8.343,3,0.798,1,0.854,3,-1.0,1,0.778,2,0.0,1,23.413,10,0.411,4,0.0,1,0.0,0,PZ35,-6.657,PZ35_Chen_4,PZ35_Chen_4,8.2342367,PZ35_Chen_4,0.6808901072138557,3
Chen,1,6.797,7,8.608,7,0.79,3,0.874,2,-1.0,1,0.759,8,0.0,1,22.867,8,0.416,2,0.0,1,0.0,0,PZ35,-6.797,PZ35_Chen_1,PZ35_Chen_1,8.3858395,PZ35_Chen_1,0.6835662058302135,2
SimRNA,4,7.718,8,10.359,8,0.745,13,0.896,1,-1.0,1,0.705,26,104.57,43,26.959,36,0.39,8,0.0,1,0.0,0,PZ35,-7.718,PZ35_SimRNA_4,PZ35_SimRNA_4,7.5981798,PZ35_SimRNA_4,0.5886680674886584,11
SimRNA,5,7.791,9,10.712,10,0.727,18,0.836,8,-1.0,1,0.687,28,118.79,47,24.045,15,0.354,10,0.0,1,0.0,0,PZ35,-7.791,PZ35_SimRNA_5,PZ35_SimRNA_5,8.0854588,PZ35_SimRNA_5,0.5988754722110522,9
SimRNA,2,7.833,10,10.64,9,0.736,16,0.823,14,-1.0,1,0.712,25,93.04,38,21.486,1,0.34,12,0.0,1,0.0,0,PZ35,-7.833,PZ35_SimRNA_2,PZ35_SimRNA_2,7.5244141,PZ35_SimRNA_2,0.5642164553162328,13
SimRNA,1,8.054,11,11.227,11,0.717,23,0.804,15,-1.0,1,0.692,27,109.86,45,28.233,44,0.357,9,0.0,1,0.0,0,PZ35,-8.054,PZ35_SimRNA_1,PZ35_SimRNA_1,8.4048939,PZ35_SimRNA_1,0.5880662992812764,12
Szachniuk,4,8.804,12,13.374,12,0.658,32,0.648,31,-1.0,1,0.673,31,0.0,1,34.645,50,0.324,19,0.0,1,1.11e-16,0,PZ35,-8.804,PZ35_Szachniuk_4,PZ35_Szachniuk_4,8.5275421,PZ35_Szachniuk_4,0.4810237705521542,29
SimRNA,3,11.536,13,14.769,13,0.781,7,0.843,7,-1.0,1,0.766,3,85.82,37,25.437,25,0.295,24,0.0,1,9.623e-12,0,PZ35,-11.536,PZ35_SimRNA_3,PZ35_SimRNA_3,7.3041182,PZ35_SimRNA_3,0.6094920793144657,8
Szachniuk,3,13.111,14,17.902,14,0.732,17,0.669,30,-1.0,1,0.763,7,0.9,15,22.326,2,0.323,20,0.0,1,2.667e-09,0,PZ35,-13.111,PZ35_Szachniuk_3,PZ35_Szachniuk_3,7.3978391,PZ35_Szachniuk_3,0.5264537303965157,21
Szachniuk,1,14.097,15,19.666,16,0.717,23,0.693,27,-1.0,1,0.733,16,0.0,1,24.404,19,0.333,16,0.0,1,6.165e-08,0,PZ35,-14.097,PZ35_Szachniuk_1,PZ35_Szachniuk_1,7.7911,PZ35_Szachniuk_1,0.5276232846066277,20
Szachniuk,2,14.112,16,19.516,15,0.723,19,0.719,25,-1.0,1,0.733,16,0.0,1,24.175,17,0.33,17,0.0,1,6.433e-08,0,PZ35,-14.112,PZ35_Szachniuk_2,PZ35_Szachniuk_2,7.6482854,PZ35_Szachniuk_2,0.5261308994523202,22
Bujnicki,5,14.742,17,21.736,20,0.678,31,0.8,16,-1.0,1,0.635,38,97.84,41,26.932,35,0.24,38,0.0,1,4.106e-07,0,PZ35,-14.742,PZ35_Bujnicki_5,PZ35_Bujnicki_5,7.8548422,PZ35_Bujnicki_5,0.4948545278455848,26
Chen,8,15.308,18,21.386,19,0.716,26,0.648,31,-1.0,1,0.746,15,0.0,1,22.964,9,0.335,15,0.0,1,1.958e-06,0,PZ35,-15.308,PZ35_Chen_8,PZ35_Chen_8,8.1818562,PZ35_Chen_8,0.532731942706003,17
Ding,3,15.591,19,26.706,31,0.584,37,0.487,37,-1.0,1,0.627,40,11.76,23,26.979,37,0.254,35,0.0,1,4.125e-06,0,PZ35,-15.591,PZ35_Ding_3,PZ35_Ding_3,9.0609512,PZ35_Ding_3,0.4496794345361146,32
Bujnicki,1,16.05,20,21.047,18,0.763,10,0.8,16,-1.0,1,0.758,9,44.26,36,22.527,4,0.341,11,0.0,1,1.312e-05,0,PZ35,-16.05,PZ35_Bujnicki_1,PZ35_Bujnicki_1,7.4473114,PZ35_Bujnicki_1,0.5936209738167113,10
Dokholyan,1,16.161,21,26.089,30,0.619,34,0.693,27,-1.0,1,0.594,48,0.46,14,31.778,49,0.294,25,0.0,1,1.721e-05,0,PZ35,-16.161,PZ35_Dokholyan_1,PZ35_Dokholyan_1,8.9773121,PZ35_Dokholyan_1,0.4542103951564031,30
Chen,10,16.439,22,23.311,23,0.705,28,0.648,31,-1.0,1,0.731,18,0.0,1,23.921,14,0.338,14,0.0,1,3.334e-05,0,PZ35,-16.439,PZ35_Chen_10,PZ35_Chen_10,8.0706997,PZ35_Chen_10,0.533697603688202,15
Ding,1,16.495,23,28.907,36,0.571,39,0.457,39,-1.0,1,0.622,42,12.66,27,29.371,48,0.225,44,0.0,1,3.805e-05,0,PZ35,-16.495,PZ35_Ding_1,PZ35_Ding_1,8.8538208,PZ35_Ding_1,0.4337290372275052,34
Chen,6,16.513,24,22.948,22,0.72,21,0.648,31,-1.0,1,0.75,14,0.0,1,23.739,12,0.329,18,0.0,1,3.966e-05,0,PZ35,-16.513,PZ35_Chen_6,PZ35_Chen_6,8.1771898,PZ35_Chen_6,0.533510701562615,16
Nithin,5,16.626,25,20.98,17,0.792,2,0.743,20,-1.0,1,0.81,1,19.94,34,26.012,30,0.287,28,0.0,1,5.141e-05,0,PZ35,-16.626,PZ35_Nithin_5,PZ35_Nithin_5,7.8597646,PZ35_Nithin_5,0.5397351087147364,14
Ding,4,16.735,26,29.605,38,0.565,40,0.457,39,-1.0,1,0.617,44,11.76,23,28.819,45,0.229,42,0.0,1,6.584e-05,0,PZ35,-16.735,PZ35_Ding_4,PZ35_Ding_4,9.2252903,PZ35_Ding_4,0.4115514009163868,42
Ding,7,16.852,27,28.974,37,0.582,38,0.471,38,-1.0,1,0.627,40,11.76,23,26.69,33,0.314,21,0.0,1,8.559e-05,0,PZ35,-16.852,PZ35_Ding_7,PZ35_Ding_7,9.2410336,PZ35_Ding_7,0.4260745456296053,36
Ding,2,17.067,28,33.211,40,0.514,46,0.457,39,-1.0,1,0.543,51,8.59,20,28.957,46,0.222,46,0.0,1,0.0001369,0,PZ35,-17.067,PZ35_Ding_2,PZ35_Ding_2,9.232338,PZ35_Ding_2,0.4237283575834121,37
Chen,3,17.203,29,24.395,26,0.705,28,0.629,35,-1.0,1,0.731,18,0.0,1,23.908,13,0.34,12,0.0,1,0.0001832,0,PZ35,-17.203,PZ35_Chen_3,PZ35_Chen_3,8.3269253,PZ35_Chen_3,0.5277705408267871,19
Ding,5,17.425,30,30.825,39,0.565,40,0.412,43,-1.0,1,0.631,39,13.57,29,25.957,29,0.215,48,0.0,1,0.0002909,0,PZ35,-17.425,PZ35_Ding_5,PZ35_Ding_5,9.104353,PZ35_Ding_5,0.409937246195409,43
Bujnicki,2,17.573,31,22.861,21,0.769,9,0.8,16,-1.0,1,0.758,9,110.51,46,24.535,20,0.289,27,0.0,1,0.0003927,0,PZ35,-17.573,PZ35_Bujnicki_2,PZ35_Bujnicki_2,8.3382416,PZ35_Bujnicki_2,0.5317464587710902,18
Ding,6,17.722,32,33.65,41,0.527,45,0.457,39,-1.0,1,0.557,50,17.64,33,26.691,34,0.219,47,0.0,1,0.0005283,0,PZ35,-17.722,PZ35_Ding_6,PZ35_Ding_6,8.6983871,PZ35_Ding_6,0.4199209347371759,40
Nithin,3,17.836,33,24.049,24,0.742,14,0.722,24,-1.0,1,0.751,13,2.27,16,24.909,21,0.232,41,0.0,1,0.0006595,0,PZ35,-17.836,PZ35_Nithin_3,PZ35_Nithin_3,7.6877952,PZ35_Nithin_3,0.5028106115097727,25
Nithin,1,17.991,34,24.052,25,0.748,12,0.73,21,-1.0,1,0.754,12,7.71,19,27.149,39,0.229,42,0.0,1,0.0008872,0,PZ35,-17.991,PZ35_Nithin_1,PZ35_Nithin_1,8.0741034,PZ35_Nithin_1,0.5048339686117703,24
RNAComposer,3,18.095,35,25.765,29,0.702,30,0.825,11,-1.0,1,0.656,35,15.83,31,26.992,38,0.3,22,0.0,1,0.001079,0,PZ35,-18.095,PZ35_RNAComposer_3,PZ35_RNAComposer_3,10.4988117,PZ35_RNAComposer_3,0.451421022524538,31
Nithin,2,18.121,36,24.528,27,0.739,15,0.766,19,-1.0,1,0.729,20,3.63,18,26.251,32,0.223,45,0.0,1,0.001133,0,PZ35,-18.121,PZ35_Nithin_2,PZ35_Nithin_2,8.1603689,PZ35_Nithin_2,0.4912368389753233,27
RNAComposer,1,18.17,37,28.349,33,0.641,33,0.719,25,-1.0,1,0.612,45,16.73,32,29.091,47,0.282,29,0.0,1,0.001238,0,PZ35,-18.17,PZ35_RNAComposer_1,PZ35_RNAComposer_1,11.174963,PZ35_RNAComposer_1,0.4327152347887156,35
RNAComposer,4,18.57,38,25.73,28,0.722,20,0.825,11,-1.0,1,0.683,30,12.21,26,25.737,28,0.274,30,0.0,1,0.002523,0,PZ35,-18.57,PZ35_RNAComposer_4,PZ35_RNAComposer_4,10.2613373,PZ35_RNAComposer_4,0.4483583763302617,33
Nithin,4,19.561,39,27.271,32,0.717,23,0.73,21,-1.0,1,0.713,24,10.41,22,25.19,23,0.239,39,0.0,1,0.01212,0,PZ35,-19.561,PZ35_Nithin_4,PZ35_Nithin_4,7.851398,PZ35_Nithin_4,0.4842917258995373,28
Dfold2,8,20.146,40,35.738,42,0.564,42,0.183,46,-1.0,1,0.687,28,96.88,40,27.936,43,0.233,40,0.0,1,0.02693,0,PZ35,-20.146,PZ35_Dfold2_8,PZ35_Dfold2_8,7.1976905,PZ35_Dfold2_8,0.3695975374229028,46
RNAComposer,5,20.246,41,28.432,35,0.712,27,0.825,11,-1.0,1,0.67,32,10.4,21,27.521,40,0.293,26,0.0,1,0.03054,0,PZ35,-20.246,PZ35_RNAComposer_5,PZ35_RNAComposer_5,10.2521515,PZ35_RNAComposer_5,0.4201163324139259,39
Bujnicki,4,20.382,42,28.399,34,0.718,22,0.73,21,-1.0,1,0.714,23,161.12,51,25.068,22,0.3,22,0.0,1,0.03614,0,PZ35,-20.382,PZ35_Bujnicki_4,PZ35_Bujnicki_4,7.4646521,PZ35_Bujnicki_4,0.5075638723854942,23
Dfold2,5,20.911,43,42.103,44,0.497,48,0.0,47,-1.0,1,0.661,33,109.25,44,25.226,24,0.25,36,0.0,1,0.06639,0,PZ35,-20.911,PZ35_Dfold2_5,PZ35_Dfold2_5,7.1051888,PZ35_Dfold2_5,0.3173612251717517,48
Dfold2,1,20.943,44,43.569,47,0.481,50,0.0,47,-1.0,1,0.644,37,13.12,28,24.059,16,0.249,37,0.0,1,0.0687,0,PZ35,-20.943,PZ35_Dfold2_1,PZ35_Dfold2_1,6.417604,PZ35_Dfold2_1,0.3201973233350135,47
Dfold2,6,24.265,45,47.517,48,0.511,47,0.211,45,-1.0,1,0.622,42,140.14,49,27.878,42,0.261,32,0.0,1,0.6406,0,PZ35,-24.265,PZ35_Dfold2_6,PZ35_Dfold2_6,7.3309793,PZ35_Dfold2_6,0.3830813930438427,44
Dfold2,4,24.325,46,43.294,46,0.562,43,0.316,44,-1.0,1,0.648,36,123.08,48,26.122,31,0.261,32,0.0,1,0.6529,0,PZ35,-24.325,PZ35_Dfold2_4,PZ35_Dfold2_4,7.1196275,PZ35_Dfold2_4,0.3744470812118054,45
Dokholyan,2,24.936,47,41.271,43,0.604,36,0.612,36,-1.0,1,0.61,46,2.31,17,38.172,51,0.163,51,0.0,1,0.7683,0,PZ35,-24.936,PZ35_Dokholyan_2,PZ35_Dokholyan_2,9.1585808,PZ35_Dokholyan_2,0.4142770569145291,41
RNAComposer,2,25.815,48,42.206,45,0.612,35,0.693,27,-1.0,1,0.582,49,13.57,29,27.684,41,0.261,32,0.0,1,0.889,0,PZ35,-25.815,PZ35_RNAComposer_2,PZ35_RNAComposer_2,10.6705456,PZ35_RNAComposer_2,0.4216200449697841,38
Dfold2,7,28.883,49,64.084,50,0.451,51,0.0,47,-1.0,1,0.61,46,93.99,39,25.441,26,0.208,49,0.0,1,0.9983,0,PZ35,-28.883,PZ35_Dfold2_7,PZ35_Dfold2_7,7.7963338,PZ35_Dfold2_7,0.2895057288333342,50
Dfold2,3,30.185,50,56.478,49,0.534,44,0.0,47,-1.0,1,0.722,22,153.43,50,24.23,18,0.207,50,0.0,1,0.9999,0,PZ35,-30.185,PZ35_Dfold2_3,PZ35_Dfold2_3,7.3454466,PZ35_Dfold2_3,0.2867220199022445,51
Dfold2,2,31.398,51,64.905,51,0.484,49,0.0,47,-1.0,1,0.661,33,104.12,42,25.451,27,0.272,31,0.0,1,1.0,0,PZ35,-31.398,PZ35_Dfold2_2,PZ35_Dfold2_2,6.6672015,PZ35_Dfold2_2,0.3064062119470104,49
Szachniuk,4,21.181,1,33.861,3,0.626,24,0.616,12,-1.0,1,0.645,23,0.68,13,30.163,33,0.324,16,0.0,1,7.216e-16,0,PZ36,-21.181,PZ36_Szachniuk_4,PZ36_Szachniuk_4,8.448679,PZ36_Szachniuk_4,0.2328470904490828,22
Bujnicki,5,21.654,2,36.06,8,0.6,25,0.604,22,-1.0,1,0.605,26,104.45,31,27.084,31,0.28,19,0.0,1,5.718e-15,0,PZ36,-21.654,PZ36_Bujnicki_5,PZ36_Bujnicki_5,7.8278613,PZ36_Bujnicki_5,0.2365973539953615,19
Ding,1,21.817,3,36.844,9,0.592,26,0.506,33,-1.0,1,0.633,25,9.04,19,24.148,22,0.291,18,0.0,1,1.16e-14,0,PZ36,-21.817,PZ36_Ding_1,PZ36_Ding_1,8.8928871,PZ36_Ding_1,0.2132932742989669,30
Szachniuk,1,23.425,4,33.906,4,0.691,13,0.63,8,-1.0,1,0.728,13,0.0,1,21.966,19,0.376,14,0.0,1,8.011e-12,0,PZ36,-23.425,PZ36_Szachniuk_1,PZ36_Szachniuk_1,7.6913276,PZ36_Szachniuk_1,0.2570610636727809,15
Bujnicki,4,23.535,5,37.395,10,0.629,23,0.605,16,-1.0,1,0.643,24,159.67,33,27.189,32,0.271,20,0.0,1,1.219e-11,0,PZ36,-23.535,PZ36_Bujnicki_4,PZ36_Bujnicki_4,7.4024062,PZ36_Bujnicki_4,0.2382517657600674,17
Chen,1,24.015,6,29.32,1,0.819,1,0.871,2,-1.0,1,0.798,1,0.23,9,19.678,8,0.515,4,0.0,1,7.265e-11,0,PZ36,-24.015,PZ36_Chen_1,PZ36_Chen_1,8.3118057,PZ36_Chen_1,0.3295942705039005,3
Szachniuk,3,24.3,7,35.429,6,0.686,14,0.63,8,-1.0,1,0.724,15,0.0,1,18.876,1,0.394,13,0.0,1,2.027e-10,0,PZ36,-24.3,PZ36_Szachniuk_3,PZ36_Szachniuk_3,7.5040865,PZ36_Szachniuk_3,0.2623603204722749,11
Szachniuk,2,24.487,8,35.798,7,0.684,16,0.598,24,-1.0,1,0.73,12,2.49,14,19.472,3,0.346,15,0.0,1,3.921e-10,0,PZ36,-24.487,PZ36_Szachniuk_2,PZ36_Szachniuk_2,7.8603935,PZ36_Szachniuk_2,0.2577653911026776,14
Chen,4,24.506,9,29.918,2,0.819,1,0.884,1,-1.0,1,0.793,3,0.0,1,20.017,12,0.509,6,0.0,1,4.182e-10,0,PZ36,-24.506,PZ36_Chen_4,PZ36_Chen_4,8.1885319,PZ36_Chen_4,0.3307209308454564,2
Ding,3,25.031,10,47.37,23,0.528,33,0.508,32,-1.0,1,0.541,32,7.23,17,24.287,23,0.208,31,0.0,1,2.522e-09,0,PZ36,-25.031,PZ36_Ding_3,PZ36_Ding_3,8.6965904,PZ36_Ding_3,0.196465844402277,31
